DateTime,TEMP,CO,NO,NO2,PM10,PM2.5,HUM,DIR,SPD,PRES,Month,Hour,TF_CNT
2019-10-28 05:00:00,-8.66,0.11,3.8,6.46,2.1,1.42,91.84,121.08,1.32,625.0,10,5,3069.0
2019-10-28 06:00:00,-9.3,0.35,20.39,17.0,1.62,1.07,92.9,41.21,1.37,625.0,10,6,4263.0
2019-10-28 07:00:00,-9.3,0.1,-1.1,5.17,4.4,2.78,92.69,41.16,1.34,625.0,10,7,4225.0
2019-10-28 08:00:00,-9.3,0.12,0.04,4.83,4.22,2.6,92.9,49.06,1.04,625.0,10,8,4536.0
2019-10-28 09:00:00,-9.3,0.14,0.16,6.39,1.0,0.66,93.17,74.6,0.47,625.0,10,9,4818.0
2019-10-28 10:00:00,-9.3,0.15,0.09,7.67,0.78,0.54,93.7,104.41,0.39,625.0,10,10,4479.0
2019-10-28 11:00:00,-9.3,0.17,0.46,12.63,4.68,2.94,93.55,65.72,0.44,625.0,10,11,5384.0
2019-10-28 12:00:00,-9.3,0.32,3.38,21.5,4.99,3.22,93.31,93.82,0.66,625.0,10,12,5938.0
2019-10-28 13:00:00,,,,,,,,,,,10,13,6293.0
2019-10-28 14:00:00,-9.3,0.31,5.8,21.9,12.4,7.1,91.2,54.5,1.7,625.0,10,14,6774.0
2019-10-28 15:00:00,-9.3,0.3,10.8,24.08,0.82,0.67,91.2,42.82,0.67,625.0,10,15,6573.0
2019-10-28 16:00:00,-8.55,0.3,15.78,21.3,1.33,0.98,90.21,87.46,0.61,625.0,10,16,5645.0
2019-10-28 17:00:00,-7.81,0.23,21.38,19.51,1.18,0.9,86.6,72.71,0.67,625.0,10,17,5723.0
2019-10-28 18:00:00,-6.97,0.28,18.48,13.94,1.3,1.06,81.42,104.55,1.04,625.0,10,18,5624.0
2019-10-28 19:00:00,-4.54,0.26,18.47,10.5,1.51,1.21,70.95,140.19,0.82,625.0,10,19,4667.0
2019-10-28 20:00:00,-2.72,0.2,13.21,8.28,1.26,1.01,58.31,141.26,0.72,621.79,10,20,3909.0
2019-10-28 21:00:00,-1.5,0.22,14.88,10.56,1.64,1.27,54.37,157.3,0.75,619.5,10,21,3322.0
2019-10-28 22:00:00,-1.65,0.22,10.04,10.69,0.93,1.16,56.6,164.48,0.98,595.33,10,22,2655.0
2019-10-28 23:00:00,-2.66,0.18,8.24,13.5,1.33,1.1,66.77,104.23,1.3,619.5,10,23,1938.0
2019-10-29 00:00:00,-4.28,0.21,2.8,14.37,1.29,1.12,71.8,102.14,1.2,619.5,10,0,1333.0
2019-10-29 01:00:00,-6.14,0.24,2.66,27.0,1.14,1.0,79.67,65.75,0.61,619.5,10,1,919.0
2019-10-29 02:00:00,-6.8,0.33,6.68,35.41,1.22,1.06,85.21,278.06,0.9,619.69,10,2,829.0
2019-10-29 03:00:00,-7.15,0.26,4.92,29.61,1.52,1.33,88.8,252.64,0.76,623.53,10,3,1121.0
2019-10-29 04:00:00,-6.8,0.26,2.09,27.48,2.22,2.01,86.6,179.51,0.59,624.74,10,4,2152.0
2019-10-29 05:00:00,-7.55,0.23,12.32,27.56,1.53,1.37,88.96,52.59,0.51,625.0,10,5,4032.0
2019-10-29 06:00:00,-7.6,1.17,118.58,66.61,1.82,1.64,89.64,123.77,0.42,625.0,10,6,4729.0
2019-10-29 07:00:00,-7.09,0.37,11.08,35.01,2.45,2.2,88.37,150.4,0.41,624.92,10,7,3760.0
2019-10-29 08:00:00,-7.6,0.24,1.78,26.06,2.45,2.2,90.7,259.42,0.88,625.0,10,8,3705.0
2019-10-29 09:00:00,-7.6,0.22,0.9,22.13,2.46,2.22,89.6,226.25,0.9,625.0,10,9,3879.0
2019-10-29 10:00:00,-7.6,0.18,0.19,15.32,2.11,1.92,86.65,288.08,0.99,625.0,10,10,3719.0
2019-10-29 11:00:00,-7.6,0.15,0.54,15.83,3.11,2.32,87.0,307.5,2.05,625.0,10,11,3816.0
2019-10-29 12:00:00,-7.93,0.2,0.5,11.84,4.0,2.67,92.97,306.5,1.92,625.0,10,12,4870.0
2019-10-29 13:00:00,-7.86,0.25,1.58,13.75,14.79,9.41,94.25,309.29,2.54,625.0,10,13,5050.0
2019-10-29 14:00:00,-9.32,0.19,1.41,8.27,7.55,4.73,92.53,311.96,3.19,625.0,10,14,4925.0
2019-10-29 15:00:00,-10.99,0.18,2.82,6.42,0.12,0.1,87.97,306.28,3.61,625.0,10,15,4766.0
2019-10-29 16:00:00,-11.8,0.17,3.2,3.6,0.1,0.1,80.1,312.0,2.2,625.0,10,16,4067.0
2019-10-29 17:00:00,-11.69,0.06,4.17,4.67,0.42,0.28,79.96,303.49,2.97,625.0,10,17,3403.0
2019-10-29 18:00:00,-11.8,0.05,3.18,3.12,0.27,0.19,78.05,310.83,2.99,625.0,10,18,3009.0
2019-10-29 19:00:00,-11.43,0.04,3.56,3.26,0.79,0.34,73.44,252.02,2.56,625.0,10,19,2423.0
2019-10-29 20:00:00,-11.02,0.05,3.67,3.35,8.17,1.88,71.46,259.69,2.02,625.0,10,20,2068.0
2019-10-29 21:00:00,-11.32,0.06,3.13,3.68,2.5,0.77,72.16,219.94,2.18,625.0,10,21,1858.0
2019-10-29 22:00:00,-11.9,0.05,2.03,4.53,5.65,2.29,75.39,304.82,2.44,625.0,10,22,1595.0
2019-10-29 23:00:00,-12.6,0.1,1.34,4.98,10.1,6.34,81.16,305.42,2.52,625.0,10,23,1389.0
2019-10-30 00:00:00,-12.68,0.15,0.97,6.95,8.97,5.64,86.36,250.56,1.61,626.72,10,0,886.0
2019-10-30 01:00:00,-13.32,0.14,2.29,9.37,7.37,4.78,87.66,276.9,1.62,630.31,10,1,714.0
2019-10-30 02:00:00,-13.4,0.15,0.32,7.86,6.59,4.19,86.86,113.9,1.49,630.4,10,2,687.0
2019-10-30 03:00:00,-13.4,0.15,0.68,10.28,2.38,1.56,87.41,49.86,1.39,630.4,10,3,857.0
2019-10-30 04:00:00,-13.88,0.15,0.96,10.25,2.47,1.58,86.7,75.03,1.39,630.4,10,4,1698.0
2019-10-30 05:00:00,-14.3,0.13,4.16,8.01,5.55,3.54,86.34,45.66,1.52,630.4,10,5,3363.0
2019-10-30 06:00:00,-14.3,0.37,24.57,19.29,4.16,2.65,88.16,133.67,0.92,630.4,10,6,4327.0
2019-10-30 07:00:00,-14.3,0.15,0.44,10.91,2.63,1.7,88.24,196.36,0.76,630.4,10,7,4335.0
2019-10-30 08:00:00,-14.34,0.16,0.04,7.98,4.59,2.96,87.81,284.22,1.14,630.4,10,8,4573.0
2019-10-30 09:00:00,-14.34,0.18,0.22,10.68,5.83,3.77,87.91,236.12,0.71,630.4,10,9,5089.0
2019-10-30 10:00:00,-14.3,0.19,0.57,12.36,1.31,0.89,87.64,63.01,0.62,630.4,10,10,4708.0
2019-10-30 11:00:00,-14.65,0.11,0.64,13.04,3.63,2.39,86.99,221.73,0.86,630.4,10,11,5945.0
2019-10-30 12:00:00,-14.98,0.15,1.08,15.37,1.75,1.19,87.2,168.83,0.8,630.4,10,12,6339.0
2019-10-30 13:00:00,-15.1,0.16,1.45,14.63,1.2,0.85,86.09,300.3,1.11,630.4,10,13,6828.0
2019-10-30 14:00:00,-15.1,0.2,3.9,17.6,0.61,0.51,85.79,291.34,1.45,630.4,10,14,7014.0
2019-10-30 15:00:00,-15.1,0.23,12.25,17.08,0.88,0.72,85.33,288.91,1.24,630.4,10,15,7209.0
2019-10-30 16:00:00,-13.46,0.21,12.54,11.16,0.73,0.6,79.61,258.22,0.77,630.4,10,16,6351.0
2019-10-30 17:00:00,-12.52,0.26,36.22,16.6,2.28,1.16,72.31,206.52,1.7,630.4,10,17,5774.0
2019-10-30 18:00:00,-10.78,0.22,30.6,14.22,1.03,0.82,63.22,204.45,1.7,630.4,10,18,5889.0
2019-10-30 19:00:00,-8.52,0.21,22.04,11.27,1.13,0.94,52.76,187.08,1.12,630.4,10,19,4987.0
2019-10-30 20:00:00,-6.13,0.17,14.44,9.73,1.52,1.16,42.92,159.12,0.81,630.4,10,20,4264.0
2019-10-30 21:00:00,-4.3,0.18,11.23,9.25,1.43,1.16,39.08,142.12,0.68,630.4,10,21,3282.0
2019-10-30 22:00:00,-3.84,0.24,17.94,15.5,1.75,1.46,41.76,161.86,0.78,630.4,10,22,2843.0
2019-10-30 23:00:00,-4.05,0.25,17.34,18.07,1.81,1.52,44.96,167.0,0.92,630.4,10,23,2447.0
2019-10-31 00:00:00,-4.86,0.36,15.26,25.68,1.7,1.46,49.21,157.98,0.63,630.4,10,0,1588.0
2019-10-31 01:00:00,-7.27,0.43,14.82,33.89,1.4,1.22,58.61,143.99,0.73,630.4,10,1,963.0
2019-10-31 02:00:00,-8.43,0.46,11.98,38.76,1.42,1.26,62.13,148.56,0.72,630.4,10,2,877.0
2019-10-31 03:00:00,-9.13,0.45,12.08,39.25,1.48,1.32,65.28,154.64,0.9,630.4,10,3,1109.0
2019-10-31 04:00:00,-9.68,0.42,10.02,38.61,1.7,1.46,67.96,161.62,1.02,630.4,10,4,2303.0
2019-10-31 05:00:00,-9.71,0.27,18.61,33.53,1.3,1.14,67.12,163.48,0.88,630.4,10,5,5059.0
2019-10-31 06:00:00,-10.06,1.06,118.48,68.17,1.13,0.98,67.72,162.86,0.85,630.4,10,6,7164.0
2019-10-31 07:00:00,-10.1,0.33,13.14,39.23,1.36,1.19,68.8,159.61,0.58,630.4,10,7,6583.0
2019-10-31 08:00:00,-10.1,0.32,8.27,34.63,0.8,0.71,66.19,166.12,0.78,630.31,10,8,5874.0
2019-10-31 09:00:00,-10.1,0.29,9.01,34.2,0.77,0.67,66.38,163.74,0.46,627.6,10,9,6087.0
2019-10-31 10:00:00,-10.1,0.32,16.96,39.8,1.68,1.49,67.59,171.89,0.56,625.0,10,10,6304.0
2019-10-31 11:00:00,-9.45,0.19,16.09,41.66,2.34,2.06,65.24,170.41,0.67,625.0,10,11,6619.0
2019-10-31 12:00:00,-10.58,0.63,52.85,45.86,7.31,6.73,71.1,134.47,0.27,625.0,10,12,6561.0
2019-10-31 13:00:00,-11.76,1.51,146.43,54.56,2.46,2.12,82.04,176.26,0.18,625.0,10,13,6914.0
2019-10-31 14:00:00,-11.08,1.43,142.4,53.84,1.22,1.07,78.9,157.41,0.29,625.0,10,14,6433.0
2019-10-31 15:00:00,-7.66,1.33,219.5,61.9,2.14,1.7,68.84,179.04,0.34,625.0,10,15,6195.0
2019-10-31 16:00:00,-3.41,1.28,233.63,67.18,2.86,2.24,56.18,217.12,0.43,625.0,10,16,5199.0
2019-10-31 17:00:00,-1.31,0.97,173.51,66.17,3.97,3.13,52.16,216.67,0.88,625.0,10,17,4308.0
2019-10-31 18:00:00,-0.68,1.11,169.19,66.76,5.15,3.96,54.47,134.51,1.32,625.0,10,18,5871.0
2019-10-31 19:00:00,1.0,0.89,121.39,57.43,4.32,3.17,52.95,80.15,1.11,625.0,10,19,5481.0
2019-10-31 20:00:00,2.99,0.7,71.2,50.12,6.42,4.86,47.49,178.29,1.08,625.0,10,20,4851.0
2019-10-31 21:00:00,5.24,0.58,57.05,47.88,6.02,4.36,44.46,139.3,0.88,625.0,10,21,3936.0
2019-10-31 22:00:00,5.06,0.55,39.04,45.66,4.34,3.26,45.22,70.08,1.04,625.0,10,22,2395.0
2019-10-31 23:00:00,4.8,0.83,50.1,64.8,4.6,3.7,50.6,43.7,0.5,625.0,10,23,1923.0
2019-11-01 00:00:00,3.65,0.84,38.19,67.0,4.5,3.49,51.53,84.29,0.7,625.0,11,0,1618.0
2019-11-01 01:00:00,0.08,0.67,20.53,70.27,2.53,2.08,60.32,68.92,0.98,625.0,11,1,1157.0
2019-11-01 02:00:00,-1.84,0.61,20.09,61.14,2.1,1.76,64.35,140.49,0.45,625.0,11,2,1188.0
2019-11-01 03:00:00,-2.7,0.7,36.23,61.07,2.38,2.01,71.28,185.42,0.51,625.0,11,3,1261.0
2019-11-01 04:00:00,-2.78,0.96,80.62,63.48,3.68,3.18,74.94,170.49,0.51,625.0,11,4,2145.0
2019-11-01 05:00:00,-3.3,1.04,78.63,51.3,4.34,3.82,79.39,160.86,0.42,625.0,11,5,5036.0
2019-11-01 06:00:00,-3.86,1.35,89.04,44.23,5.22,4.62,83.97,135.2,0.65,625.0,11,6,7854.0
2019-11-01 07:00:00,-3.93,1.22,131.0,65.22,4.16,3.71,82.4,139.58,0.39,625.0,11,7,7695.0
2019-11-01 08:00:00,-4.56,1.39,121.97,62.12,3.87,3.45,83.69,146.47,0.2,625.0,11,8,6955.0
2019-11-01 09:00:00,-4.4,1.52,143.9,62.6,3.82,3.41,83.36,162.58,0.4,625.0,11,9,7414.0
2019-11-01 10:00:00,-4.64,1.36,190.09,68.49,3.78,3.36,83.06,141.43,0.36,625.0,11,10,6715.0
2019-11-01 11:00:00,-4.77,1.2,172.97,65.96,3.15,2.81,80.45,145.21,0.31,625.0,11,11,7065.0
2019-11-01 12:00:00,-4.76,1.19,135.71,62.62,2.43,2.16,77.58,128.63,0.43,628.16,11,12,7192.0
2019-11-01 13:00:00,-4.92,1.54,177.92,67.31,3.07,2.77,80.43,154.42,0.4,630.4,11,13,6870.0
2019-11-01 14:00:00,-4.11,1.38,161.12,59.24,2.81,2.53,80.44,144.91,0.39,630.4,11,14,6678.0
2019-11-01 15:00:00,-2.88,1.49,157.38,59.74,3.02,2.66,74.04,120.01,0.79,630.4,11,15,6159.0
2019-11-01 16:00:00,0.76,1.2,103.04,51.64,2.82,2.31,57.85,88.4,0.84,630.4,11,16,5053.0
2019-11-01 17:00:00,0.76,0.21,6.93,12.66,1.01,0.82,65.41,57.08,2.11,630.4,11,17,5240.0
2019-11-01 18:00:00,0.83,0.22,5.37,9.62,0.95,0.79,67.08,62.63,1.91,630.4,11,18,6068.0
2019-11-01 19:00:00,1.5,0.21,4.9,10.5,0.9,0.8,67.0,65.2,1.1,630.4,11,19,6309.0
2019-11-01 20:00:00,1.83,0.23,5.27,12.02,0.95,0.76,63.83,68.22,1.29,630.4,11,20,5685.0
2019-11-01 21:00:00,1.02,0.21,3.74,11.31,0.49,0.39,63.06,68.43,1.7,630.4,11,21,4903.0
2019-11-01 22:00:00,2.04,0.22,4.44,10.45,0.48,0.38,57.54,72.55,1.43,630.4,11,22,3451.0
2019-11-01 23:00:00,2.34,0.25,7.94,16.77,0.72,0.57,58.08,87.52,1.48,630.4,11,23,2713.0
2019-11-02 00:00:00,0.89,0.39,10.16,25.14,0.86,0.68,61.74,102.14,1.09,630.4,11,0,2193.0
2019-11-02 01:00:00,-0.46,0.53,15.36,37.48,1.05,0.86,68.11,131.3,0.48,630.4,11,1,1490.0
2019-11-02 02:00:00,-1.07,0.57,16.05,40.95,1.3,1.12,71.48,135.03,0.58,630.4,11,2,1276.0
2019-11-02 03:00:00,-1.8,0.57,11.87,40.89,1.63,1.43,72.97,136.4,0.54,630.4,11,3,1002.0
2019-11-02 04:00:00,-2.19,0.55,12.97,41.69,1.71,1.51,73.85,145.54,0.62,630.4,11,4,1515.0
2019-11-02 05:00:00,-3.3,0.34,17.76,33.46,1.3,1.15,76.71,132.26,0.66,630.4,11,5,2454.0
2019-11-02 06:00:00,-3.92,1.12,113.99,67.85,1.07,0.93,77.66,128.95,0.5,630.4,11,6,3797.0
2019-11-02 07:00:00,-4.62,0.24,3.46,25.52,0.91,0.78,77.22,131.8,0.58,630.4,11,7,4818.0
2019-11-02 08:00:00,-5.19,0.36,8.74,37.49,1.04,0.91,81.19,144.58,0.44,630.4,11,8,5748.0
2019-11-02 09:00:00,-5.16,0.29,6.22,35.72,1.11,0.96,80.96,141.62,0.54,630.4,11,9,6377.0
2019-11-02 10:00:00,-5.2,0.28,5.89,35.42,1.15,1.02,80.55,159.26,0.65,630.4,11,10,5882.0
2019-11-02 11:00:00,-5.91,0.23,9.26,36.88,1.06,0.94,80.16,154.77,0.51,630.4,11,11,7107.0
2019-11-02 12:00:00,-6.55,0.31,8.89,35.43,0.9,0.79,81.2,172.84,0.51,630.4,11,12,7762.0
2019-11-02 13:00:00,-6.53,0.46,34.0,43.48,1.03,0.89,81.26,156.36,0.54,630.4,11,13,7707.0
2019-11-02 14:00:00,-5.67,0.54,75.27,49.28,1.18,1.02,74.56,161.08,0.61,630.4,11,14,7720.0
2019-11-02 15:00:00,-2.74,0.65,59.63,42.97,1.63,1.16,57.57,137.49,0.39,630.4,11,15,7869.0
2019-11-02 16:00:00,1.99,0.64,42.53,34.15,4.2,2.27,42.19,171.54,0.54,630.4,11,16,7857.0
2019-11-02 17:00:00,5.35,0.51,36.07,29.41,4.72,2.39,32.8,180.55,0.94,630.4,11,17,7506.0
2019-11-02 18:00:00,8.61,0.41,21.9,21.55,3.79,1.84,25.04,174.92,0.9,629.94,11,18,6992.0
2019-11-02 19:00:00,8.2,0.44,32.87,29.22,5.03,3.34,36.21,69.57,1.46,625.09,11,19,5520.0
2019-11-02 20:00:00,6.97,0.45,32.75,32.66,6.03,4.47,46.55,58.16,1.64,625.0,11,20,4473.0
2019-11-02 21:00:00,4.62,0.34,18.98,29.45,4.78,3.84,56.16,95.74,1.87,625.0,11,21,4242.0
2019-11-02 22:00:00,5.12,0.29,13.66,24.38,3.04,2.48,56.47,122.19,1.43,625.0,11,22,3762.0
2019-11-02 23:00:00,5.87,0.21,7.31,24.72,3.26,2.68,53.64,82.62,0.82,625.0,11,23,2536.0
2019-11-03 00:00:00,5.66,0.3,2.81,30.18,3.93,3.1,56.38,180.61,0.42,625.0,11,0,2146.0
2019-11-03 01:00:00,2.84,0.59,10.59,49.7,7.03,5.88,69.14,149.69,0.28,625.0,11,1,1687.0
2019-11-03 02:00:00,1.11,0.86,37.93,56.16,5.42,4.62,75.92,104.12,0.38,625.0,11,2,932.0
2019-11-03 03:00:00,0.06,1.05,48.92,54.45,5.5,4.78,80.02,178.99,0.32,625.0,11,3,856.0
2019-11-03 04:00:00,-0.85,1.39,80.15,53.7,5.86,5.14,85.1,174.49,0.31,625.0,11,4,1134.0
2019-11-03 05:00:00,-0.91,1.19,70.42,44.64,9.46,8.41,84.84,160.03,0.47,625.0,11,5,1978.0
2019-11-03 06:00:00,-1.07,1.46,63.33,47.0,7.56,6.7,85.83,147.85,0.66,625.0,11,6,2922.0
2019-11-03 07:00:00,-0.7,0.98,57.46,50.28,5.54,4.91,82.67,140.62,0.89,625.0,11,7,3559.0
2019-11-03 08:00:00,-1.06,0.93,37.5,44.2,3.8,3.36,80.9,188.84,0.4,625.0,11,8,4816.0
2019-11-03 09:00:00,-1.86,0.98,79.4,45.01,3.92,3.46,83.45,161.58,0.41,625.0,11,9,6245.0
2019-11-03 10:00:00,-2.55,1.02,91.03,44.78,3.38,2.99,85.12,144.62,0.6,625.0,11,10,6819.0
2019-11-03 11:00:00,-2.79,0.61,53.99,41.58,2.48,2.18,82.89,165.52,0.85,625.0,11,11,7351.0
2019-11-03 12:00:00,-3.46,0.79,44.62,39.88,1.74,1.54,82.42,175.46,0.62,625.0,11,12,7638.0
2019-11-03 13:00:00,-3.24,0.72,32.06,39.58,1.24,1.08,77.6,168.46,0.93,625.0,11,13,7802.0
2019-11-03 14:00:00,-3.14,0.93,68.14,41.5,2.13,1.88,79.77,155.41,0.87,625.0,11,14,7622.0
2019-11-03 15:00:00,-0.21,0.6,39.37,36.2,1.24,1.0,62.08,174.46,0.96,625.0,11,15,7038.0
2019-11-03 16:00:00,3.97,0.66,49.48,34.8,2.22,1.48,48.85,139.94,0.58,625.0,11,16,7159.0
2019-11-03 17:00:00,8.34,0.49,55.62,36.73,3.66,2.37,37.44,156.96,0.59,625.0,11,17,7144.0
2019-11-03 18:00:00,12.74,0.5,28.36,28.63,3.32,1.92,29.5,167.11,0.55,625.0,11,18,6640.0
2019-11-03 19:00:00,12.95,0.28,10.61,18.61,2.26,1.62,28.15,63.6,1.6,625.0,11,19,5526.0
2019-11-03 20:00:00,11.73,0.29,10.36,21.4,2.69,2.09,44.16,162.12,1.42,624.45,11,20,4632.0
2019-11-03 21:00:00,12.39,0.22,3.56,15.99,2.36,1.7,40.89,181.58,0.76,621.14,11,21,3597.0
2019-11-03 22:00:00,13.64,0.28,6.09,18.4,2.3,1.55,32.22,119.88,1.27,619.87,11,22,3085.0
2019-11-03 23:00:00,14.02,0.23,5.21,17.85,1.9,1.29,26.47,90.0,1.7,621.24,11,23,1940.0
2019-11-04 00:00:00,12.7,0.36,3.26,25.76,2.01,1.16,32.35,125.98,1.06,621.72,11,0,1511.0
2019-11-04 01:00:00,9.87,0.39,1.37,29.97,2.4,1.62,39.99,162.92,1.01,624.45,11,1,927.0
2019-11-04 02:00:00,8.77,0.44,3.08,36.2,3.44,2.49,44.21,185.89,0.64,625.0,11,2,778.0
2019-11-04 03:00:00,7.27,0.43,4.72,35.79,2.79,2.1,51.94,124.62,0.8,625.0,11,3,1334.0
2019-11-04 04:00:00,6.79,0.47,2.82,31.2,2.65,2.12,50.36,125.64,0.33,625.0,11,4,2845.0
2019-11-04 05:00:00,5.6,0.34,74.6,203.7,2.4,2.0,51.8,359.0,0.2,625.0,11,5,6110.0
2019-11-04 06:00:00,4.7,1.11,118.82,69.99,2.78,2.17,56.1,154.06,0.22,625.0,11,6,8504.0
2019-11-04 07:00:00,3.85,0.19,6.52,30.41,1.52,1.25,60.53,129.04,0.25,625.0,11,7,7379.0
2019-11-04 08:00:00,3.77,0.17,0.56,26.32,1.21,0.95,61.82,199.35,0.16,625.0,11,8,6567.0
2019-11-04 09:00:00,3.3,0.17,2.82,28.53,1.19,0.94,64.16,193.9,0.18,625.0,11,9,6851.0
2019-11-04 10:00:00,3.0,0.28,14.99,37.02,2.19,1.82,69.03,229.95,0.46,625.0,11,10,7311.0
2019-11-04 11:00:00,2.33,0.14,3.26,22.32,0.92,0.73,68.32,200.4,0.65,625.0,11,11,7742.0
2019-11-04 12:00:00,0.7,0.21,1.6,19.5,0.7,0.6,71.1,253.6,0.5,625.0,11,12,7609.0
2019-11-04 13:00:00,0.81,0.29,9.95,27.87,0.97,0.78,71.67,242.5,0.67,625.0,11,13,7731.0
2019-11-04 14:00:00,0.73,0.4,17.56,33.76,1.14,0.92,74.96,236.44,0.65,625.0,11,14,7342.0
2019-11-04 15:00:00,1.85,0.46,39.34,32.8,1.5,1.11,73.51,211.58,0.5,625.0,11,15,6197.0
2019-11-04 16:00:00,4.0,0.48,47.2,27.56,1.74,1.13,65.82,212.67,0.76,625.0,11,16,4580.0
2019-11-04 17:00:00,4.8,0.44,24.5,25.4,1.6,1.1,59.1,279.2,1.2,625.0,11,17,5429.0
2019-11-04 18:00:00,6.78,0.38,14.12,18.05,2.37,1.43,55.07,245.69,1.17,625.0,11,18,6530.0
2019-11-04 19:00:00,8.1,0.29,7.0,10.69,1.19,0.77,53.51,241.56,1.84,625.0,11,19,5312.0
2019-11-04 20:00:00,8.82,0.29,7.06,10.2,1.69,1.2,52.19,16.4,1.6,625.0,11,20,4210.0
2019-11-04 21:00:00,9.63,0.28,5.14,11.1,2.5,1.52,51.52,165.92,1.47,625.0,11,21,3328.0
2019-11-04 22:00:00,9.83,0.28,3.54,10.98,2.82,1.74,49.58,208.78,1.46,625.0,11,22,2848.0
2019-11-04 23:00:00,9.76,0.25,3.76,14.07,3.96,2.6,49.78,167.45,1.55,625.0,11,23,1967.0
2019-11-05 00:00:00,8.0,0.31,2.58,17.57,3.98,3.05,59.44,305.78,2.11,625.0,11,0,1346.0
2019-11-05 01:00:00,5.34,0.35,2.21,20.98,1.4,1.1,77.87,168.02,0.91,625.0,11,1,754.0
2019-11-05 02:00:00,3.8,0.36,2.21,22.63,1.12,0.91,84.97,62.27,0.62,625.0,11,2,776.0
2019-11-05 03:00:00,3.2,0.55,17.22,29.08,1.44,1.19,87.66,122.87,0.39,625.0,11,3,1153.0
2019-11-05 04:00:00,2.79,0.59,22.07,30.06,1.53,1.29,88.39,129.54,0.34,625.46,11,4,2311.0
2019-11-05 05:00:00,2.39,0.41,34.41,27.17,1.71,1.44,88.66,176.44,0.62,625.8,11,5,5651.0
2019-11-05 06:00:00,2.15,0.64,38.99,32.11,2.05,1.75,88.62,154.36,0.6,625.0,11,6,8575.0
2019-11-05 07:00:00,1.5,0.29,21.14,32.37,1.87,1.6,86.16,137.14,0.89,625.0,11,7,6828.0
2019-11-05 08:00:00,0.76,0.37,17.84,28.62,1.85,1.58,88.13,116.82,0.68,625.0,11,8,6681.0
2019-11-05 09:00:00,-0.6,0.53,26.39,26.28,2.01,1.72,91.04,195.22,0.24,625.0,11,9,6994.0
2019-11-05 10:00:00,-1.31,0.49,56.29,28.93,2.76,2.21,93.65,189.76,0.16,625.0,11,10,6764.0
2019-11-05 11:00:00,-1.79,0.74,97.32,30.25,2.49,2.16,95.13,146.79,0.32,625.0,11,11,7166.0
2019-11-05 12:00:00,-1.8,0.88,110.92,31.53,2.49,2.16,95.01,172.65,0.39,625.0,11,12,7159.0
2019-11-05 13:00:00,-1.8,1.07,138.2,33.1,2.5,2.2,94.5,179.6,0.0,625.0,11,13,7291.0
2019-11-05 14:00:00,-1.8,1.23,154.32,33.35,2.85,2.49,93.76,155.92,0.47,625.0,11,14,7751.0
2019-11-05 15:00:00,-0.07,1.23,146.75,37.57,2.87,2.47,87.74,177.53,0.36,627.36,11,15,6392.0
2019-11-05 16:00:00,3.12,1.36,193.39,48.51,5.21,3.77,75.44,228.56,0.42,630.4,11,16,4879.0
2019-11-05 17:00:00,5.62,0.74,121.54,43.31,5.22,4.01,69.36,176.21,0.38,630.31,11,17,4721.0
2019-11-05 18:00:00,7.69,0.72,80.59,44.75,7.93,5.52,63.76,200.0,0.94,627.86,11,18,6396.0
2019-11-05 19:00:00,9.94,0.65,41.24,37.42,6.79,4.58,57.45,185.79,0.8,625.18,11,19,5737.0
2019-11-05 20:00:00,11.96,0.36,18.88,26.79,5.98,4.54,48.01,104.68,0.82,625.0,11,20,4306.0
2019-11-05 21:00:00,15.05,0.38,17.39,29.21,8.65,6.36,39.38,137.62,0.64,625.0,11,21,3840.0
2019-11-05 22:00:00,16.21,0.3,10.62,26.97,8.32,5.97,33.58,102.71,0.7,625.0,11,22,2916.0
2019-11-05 23:00:00,16.38,0.27,4.89,23.26,9.17,6.1,31.37,232.82,0.82,625.0,11,23,1812.0
2019-11-06 00:00:00,14.51,0.51,9.83,39.54,14.15,8.08,36.16,273.39,0.59,625.0,11,0,1265.0
2019-11-06 01:00:00,10.89,1.42,108.58,56.12,26.83,14.24,47.24,163.69,0.13,625.0,11,1,692.0
2019-11-06 02:00:00,9.01,1.74,139.77,53.22,20.56,12.0,54.49,102.24,0.46,625.0,11,2,754.0
2019-11-06 03:00:00,7.81,1.31,107.36,50.84,9.56,6.18,58.42,190.6,0.77,625.0,11,3,1121.0
2019-11-06 04:00:00,7.32,1.28,113.9,53.96,10.74,8.52,60.08,181.54,0.7,625.0,11,4,2425.0
2019-11-06 05:00:00,4.91,1.1,103.3,44.37,9.29,7.67,68.95,160.2,0.5,625.0,11,5,5744.0
2019-11-06 06:00:00,,,,,,,,,,,11,6,8406.0
2019-11-06 07:00:00,3.2,0.49,12.1,37.0,3.0,2.6,71.9,200.9,0.1,625.0,11,7,7071.0
2019-11-06 08:00:00,2.84,0.45,11.43,35.54,2.66,2.24,72.81,151.48,0.63,625.0,11,8,6649.0
2019-11-06 09:00:00,1.63,0.44,12.22,33.32,1.76,1.5,75.89,178.01,0.37,625.0,11,9,6900.0
2019-11-06 10:00:00,1.67,0.44,40.46,35.84,1.64,1.37,73.5,175.82,0.7,625.0,11,10,6898.0
2019-11-06 11:00:00,0.45,0.36,53.88,35.36,1.73,1.48,79.46,201.88,0.58,625.0,11,11,7465.0
